code_insee;prixm2;annee
2B229;1080;2017
2B126;638;2017
2B171;;2017
2B016;1737;2017
2B260;769;2017
2B347;1330;2017
16240;896;2017
2B124;876;2017
2B263;;2017
2B354;1860;2017
2B315;838;2017
2B320;1547;2017
2B201;2917;2017
2B226;610;2017
24128;802;2017
2B218;2117;2017
2B012;2222;2017
80036;1594;2017
2A359;625;2017
2B002;500;2017
2B149;;2017
30098;1347;2017
16091;869;2017
2B123;1857;2017
2B236;971;2017
2B251;2158;2017
2B075;;2017
16302;1680;2017
2B135;;2017
2A200;1125;2017
24477;1176;2017
24504;611;2017
39176;1638;2017
16215;588;2017
24586;894;2017
16260;1039;2017
16394;;2017
24509;1052;2017
24511;;2017
24157;1059;2017
24482;976;2017
24323;1056;2017
24455;787;2017
24465;837;2017
24380;1490;2017
24352;1101;2017
24038;547;2017
16315;;2017
24399;874;2017
24460;650;2017
16332;;2017
24247;;2017
24564;1226;2017
30180;1487;2017
24032;724;2017
16045;662;2017
24424;928;2017
24159;1089;2017
30002;1637;2017
16350;938;2017
24007;775;2017
24114;;2017
24367;1494;2017
16063;961;2017
24058;1000;2017
24537;943;2017
16133;1272;2017
16037;506;2017
16072;743;2017
16222;1030;2017
30071;1820;2017
16040;979;2017
16074;865;2017
16014;992;2017
16301;782;2017
16303;1126;2017
16334;588;2017
16331;877;2017
16360;1400;2017
16338;934;2017
16052;599;2017
16075;687;2017
16224;808;2017
16030;1152;2017
30349;1780;2017
16170;881;2017
30314;1180;2017
16384;916;2017
16256;714;2017
16099;2083;2017
16105;831;2017
16161;;2017
16111;824;2017
16041;1025;2017
16116;960;2017
16405;881;2017
16177;1121;2017
16048;833;2017
16246;1120;2017
16029;1467;2017
14677;832;2017
24109;600;2017
16028;1178;2017
16175;1040;2017
16118;823;2017
16258;1258;2017
16186;1223;2017
16354;;2017
16066;968;2017
16053;1012;2017
16062;1043;2017
16178;717;2017
16267;929;2017
16276;965;2017
17104;955;2017
16251;;2017
34111;1681;2017
16034;852;2017
17113;887;2017
16279;913;2017
17173;829;2017
17260;790;2017
17378;927;2017
17386;1295;2017
16117;;2017
16073;1226;2017
17033;881;2017
17055;1556;2017
17167;898;2017
24097;2935;2017
24452;950;2017
16130;1106;2017
24573;1224;2017
16125;1231;2017
16357;1176;2017
16424;1128;2017
16346;640;2017
16347;826;2017
17309;780;2017
24354;1057;2017
16252;942;2017
24316;846;2017
17054;;2017
17366;1540;2017
17110;879;2017
17365;;2017
16020;1011;2017
24165;1050;2017
24533;;2017
25299;868;2017
24376;1148;2017
16112;;2017
17241;768;2017
16180;992;2017
30354;1595;2017
16049;1169;2017
16284;1015;2017
16365;580;2017
16147;893;2017
16198;1109;2017
24303;1529;2017
16047;1289;2017
16408;1092;2017
16283;1746;2017
24062;;2017
16162;744;2017
24119;1106;2017
30249;2195;2017
16082;1144;2017
16143;992;2017
24353;901;2017
30324;2594;2017
16285;1135;2017
16362;1091;2017
16254;775;2017
24569;1304;2017
30112;1713;2017
30233;1653;2017
30183;1497;2017
30181;1379;2017
30104;1690;2017
30088;1152;2017
30114;1244;2017
30146;1406;2017
30163;2121;2017
30300;1423;2017
30144;1957;2017
30245;1928;2017
30193;1863;2017
30234;768;2017
30066;1288;2017
30283;2707;2017
30099;1257;2017
30272;2038;2017
30350;1171;2017
34174;1512;2017
34243;1943;2017
30058;2581;2017
30322;2357;2017
30220;632;2017
30296;4857;2017
34115;8065;2017
30176;1334;2017
34264;;2017
34042;1571;2017
80379;1955;2017
34238;1083;2017
30199;;2017
30238;5179;2017
34128;1320;2017
30154;1220;2017
30280;1334;2017
34171;;2017
30087;935;2017
30325;1269;2017
34005;1763;2017
34067;1660;2017
30229;1215;2017
34185;1877;2017
34099;;2017
30190;;2017
34318;2195;2017
30311;1503;2017
30095;1987;2017
30208;;2017
30263;1484;2017
30065;1468;2017
34131;2148;2017
30106;1929;2017
30210;1848;2017
30054;3066;2017
30289;7715;2017
30192;1880;2017
30069;1165;2017
30200;1053;2017
30121;1961;2017
30148;1490;2017
30244;2453;2017
30093;;2017
34297;2311;2017
30150;2128;2017
30140;1135;2017
30172;;2017
30119;2072;2017
30309;1287;2017
34078;1905;2017
30252;;2017
30265;2973;2017
30050;1827;2017
30204;1206;2017
48193;906;2017
48098;;2017
48170;2296;2017
48067;;2017
30310;1783;2017
80156;1569;2017
30195;;2017
48148;1742;2017
48020;;2017
30108;1964;2017
80291;1480;2017
30231;1239;2017
30339;1261;2017
30198;1938;2017
48144;;2017
48115;1657;2017
48097;2500;2017
83011;1927;2017
83094;3317;2017
83115;4255;2017
83085;2374;2017
83038;1473;2017
83139;2098;2017
83147;;2017
83041;1680;2017
83051;1735;2017
83141;2094;2017
83003;1973;2017
83032;2013;2017
83056;2081;2017
83004;2242;2017
83058;1842;2017
83154;1556;2017
83134;2254;2017
83124;2324;2017
83028;2027;2017
83050;1936;2017
83086;2236;2017
83128;1432;2017
83148;1935;2017
83078;1863;2017
83149;1955;2017
83057;1705;2017
83082;967;2017
80430;2166;2017
83136;1674;2017
83083;1657;2017
83151;2165;2017
83026;1641;2017
83111;1927;2017
83007;1590;2017
83073;2005;2017
22144;1169;2017
83031;1965;2017
83121;1695;2017
22372;1415;2017
83072;1849;2017
83018;1873;2017
85260;1207;2017
85130;1516;2017
85204;1347;2017
85120;1652;2017
85035;2723;2017
85284;1468;2017
85189;1654;2017
85070;1524;2017
85002;1504;2017
85071;1815;2017
85268;1600;2017
85236;1565;2017
85045;1700;2017
85100;1869;2017
85088;2216;2017
85054;1667;2017
85218;1379;2017
85138;1204;2017
85222;3109;2017
85243;2056;2017
85114;2483;2017
85239;1436;2017
85016;1245;2017
80112;1344;2017
85006;1488;2017
85226;2381;2017
80694;1698;2017
22356;1269;2017
62561;785;2017
22188;1342;2017
22011;1121;2017
22215;1332;2017
22234;909;2017
22019;1544;2017
22117;1291;2017
22278;1285;2017
22251;1656;2017
22287;983;2017
22187;1823;2017
22173;;2017
22155;1066;2017
22246;1196;2017
22176;1342;2017
22281;941;2017
22045;1155;2017
22153;1123;2017
22289;646;2017
22335;783;2017
22300;726;2017
22116;1334;2017
22333;703;2017
22122;785;2017
22330;949;2017
22140;1444;2017
22033;1009;2017
80195;971;2017
22225;1216;2017
22272;1294;2017
22150;1004;2017
80463;1510;2017
22296;1067;2017
22345;917;2017
80411;1519;2017
22346;720;2017
22009;668;2017
22332;1148;2017
22074;975;2017
22376;722;2017
22029;938;2017
22038;;2017
22184;881;2017
22079;1247;2017
22171;1073;2017
22165;1442;2017
22295;990;2017
22073;1204;2017
22386;842;2017
22276;822;2017
22060;910;2017
22015;1244;2017
22001;861;2017
22099;944;2017
22081;1628;2017
22154;;2017
80489;2028;2017
56203;862;2017
22285;657;2017
22322;617;2017
22284;873;2017
22291;896;2017
22189;929;2017
22098;974;2017
22170;1167;2017
22059;991;2017
22360;1551;2017
22002;1092;2017
22044;1344;2017
22106;1591;2017
22307;1228;2017
22389;1618;2017
22206;1290;2017
22186;2580;2017
22182;1009;2017
80338;1543;2017
22065;1092;2017
22304;1208;2017
62189;1229;2017
22375;1201;2017
22232;1429;2017
22361;1166;2017
22273;1474;2017
22294;684;2017
22277;1036;2017
22160;1812;2017
22258;1215;2017
22262;1491;2017
22126;1324;2017
22219;1030;2017
22068;878;2017
80752;1419;2017
22100;;2017
22384;1152;2017
22279;854;2017
22149;675;2017
22260;967;2017
22313;707;2017
22047;1008;2017
22316;695;2017
22244;500;2017
80674;1916;2017
80376;2013;2017
80350;1440;2017
80785;1232;2017
80530;1068;2017
60627;1303;2017
60544;1138;2017
60555;;2017
80151;1487;2017
80507;1356;2017
80212;1384;2017
80572;1587;2017
80769;1544;2017
80138;;2017
80429;1410;2017
80329;1366;2017
80266;1391;2017
60263;931;2017
80231;1115;2017
80366;1183;2017
80115;;2017
80102;893;2017
80240;1412;2017
80664;593;2017
80521;1179;2017
62876;1362;2017
80378;;2017
80799;1679;2017
80184;1324;2017
80523;981;2017
80129;1102;2017
80659;1469;2017
62093;1490;2017
80536;1348;2017
80468;1230;2017
80672;1546;2017
80131;2012;2017
80199;1039;2017
80461;1113;2017
80164;1969;2017
60174;559;2017
80668;;2017
60053;1200;2017
80425;836;2017
80733;1573;2017
80470;1224;2017
80003;1034;2017
80776;1211;2017
80160;2360;2017
80569;1422;2017
80059;2137;2017
80412;;2017
80458;;2017
80426;1663;2017
80020;1739;2017
80234;1121;2017
80547;1071;2017
80028;1240;2017
80820;1073;2017
80192;1403;2017
80540;1307;2017
80136;1087;2017
80073;;2017
80743;1162;2017
80538;;2017
80560;947;2017
80313;1140;2017
62715;724;2017
60621;588;2017
80490;647;2017
80204;941;2017
80620;1223;2017
80017;982;2017
80264;2093;2017
60474;962;2017
80054;601;2017
80294;637;2017
62777;988;2017
60204;1006;2017
80695;978;2017
60124;1137;2017
60381;1370;2017
80141;908;2017
62082;1250;2017
91041;6423;2017
62829;987;2017
80801;1175;2017
60035;;2017
62494;;2017
80766;1177;2017
80645;1255;2017
80420;972;2017
80693;1599;2017
80807;1715;2017
80505;904;2017
80175;;2017
80384;1381;2017
80216;1582;2017
80367;2206;2017
80401;;2017
80472;1032;2017
80397;;2017
80753;1875;2017
80016;1214;2017
80513;807;2017
80314;2417;2017
80307;1072;2017
17289;1458;2017
62593;;2017
80640;1180;2017
80238;1313;2017
62515;1420;2017
80615;1453;2017
80047;1079;2017
60011;1162;2017
60121;;2017
16355;1164;2017
17017;854;2017
17465;1189;2017
16102;1330;2017
17022;1101;2017
17120;1470;2017
17115;1155;2017
17047;;2017
16218;770;2017
16171;989;2017
16359;1029;2017
17112;1073;2017
17469;1188;2017
17273;1274;2017
16243;888;2017
17086;1308;2017
17285;1336;2017
16217;1510;2017
17075;1258;2017
17455;1149;2017
17101;974;2017
17029;872;2017
17048;1309;2017
17462;1310;2017
17412;884;2017
17313;950;2017
17460;1442;2017
17397;1278;2017
17216;1016;2017
17262;1429;2017
17296;1114;2017
17125;1157;2017
17176;857;2017
17209;1744;2017
17128;1153;2017
17256;754;2017
16193;1063;2017
17244;1473;2017
17444;1428;2017
39586;;2017
17067;926;2017
16349;1314;2017
16342;1105;2017
17440;975;2017
17046;1023;2017
17450;1091;2017
17171;867;2017
17071;690;2017
17226;1085;2017
17042;1187;2017
17198;1306;2017
17280;993;2017
16058;1148;2017
17141;1731;2017
17089;1142;2017
17030;1217;2017
17053;1300;2017
17426;;2017
17288;1378;2017
17408;1342;2017
17481;1011;2017
17389;1405;2017
17479;988;2017
17344;1115;2017
17470;1204;2017
17442;1243;2017
17119;1136;2017
17183;1257;2017
17232;1183;2017
17039;741;2017
17441;1148;2017
17404;763;2017
17418;958;2017
17196;1054;2017
17364;1231;2017
17227;787;2017
17438;976;2017
17027;1630;2017
17106;897;2017
17191;772;2017
16152;1413;2017
17076;734;2017
17388;1442;2017
17044;1265;2017
17175;1181;2017
17078;847;2017
16151;1149;2017
17192;700;2017
17172;1292;2017
16399;714;2017
17084;812;2017
17159;1569;2017
17242;1129;2017
17354;1051;2017
16012;1479;2017
17283;1251;2017
17056;1268;2017
17310;917;2017
17178;;2017
17467;781;2017
17320;1428;2017
17206;965;2017
17383;662;2017
17435;998;2017
17169;;2017
17011;1167;2017
17102;1487;2017
17069;1115;2017
17304;1150;2017
16330;1011;2017
16018;913;2017
17122;1745;2017
17145;1158;2017
17025;952;2017
17179;1416;2017
17398;1124;2017
17148;866;2017
17154;1096;2017
17235;1102;2017
17072;1064;2017
17073;1158;2017
16150;1271;2017
17087;;2017
17126;1074;2017
17290;891;2017
17252;1016;2017
17275;1369;2017
17181;1945;2017
17330;1195;2017
17298;1278;2017
17400;906;2017
17214;1166;2017
17133;1115;2017
16316;869;2017
17255;1230;2017
17147;1153;2017
17157;1487;2017
16089;1285;2017
17428;1143;2017
17346;1431;2017
17224;1101;2017
16304;1194;2017
17393;1360;2017
17085;1226;2017
17374;1405;2017
17367;894;2017
17302;1073;2017
17445;1645;2017
17278;1277;2017
16169;989;2017
17395;1367;2017
17446;1052;2017
17239;1068;2017
39153;1486;2017
39203;970;2017
17284;1315;2017
17350;1092;2017
39522;727;2017
17266;923;2017
17100;1074;2017
17459;1255;2017
17431;1323;2017
17336;1506;2017
16097;1248;2017
17292;1028;2017
17436;1389;2017
17164;1408;2017
17143;1065;2017
17387;1212;2017
17347;1053;2017
17023;870;2017
16060;1008;2017
17045;1137;2017
17070;1211;2017
17026;1360;2017
17165;659;2017
17415;1509;2017
25451;1902;2017
17307;600;2017
17314;1074;2017
39050;1017;2017
17131;1649;2017
78290;2118;2017
17015;1350;2017
17098;1273;2017
17152;1262;2017
39329;898;2017
39271;2041;2017
91080;2435;2017
39550;1426;2017
39367;1987;2017
39331;1256;2017
25121;;2017
25592;2321;2017
25263;1793;2017
25413;2052;2017
25142;1986;2017
25176;1518;2017
39473;1486;2017
39272;579;2017
39540;;2017
39554;532;2017
14180;;2017
39097;1409;2017
39116;1359;2017
39543;;2017
39147;;2017
39425;771;2017
39057;;2017
39545;1434;2017
39364;1609;2017
39344;;2017
39446;1038;2017
39366;824;2017
39301;;2017
39419;;2017
39518;610;2017
39201;1411;2017
39081;1143;2017
39122;776;2017
39263;1015;2017
39313;1680;2017
39434;1243;2017
39240;999;2017
39230;;2017
39120;991;2017
39065;;2017
39222;838;2017
39225;1605;2017
39418;535;2017
39330;937;2017
39376;;2017
39040;;2017
39094;805;2017
39437;2015;2017
39317;890;2017
39426;621;2017
39143;;2017
39177;976;2017
39389;1485;2017
39558;;2017
39003;;2017
39356;;2017
39535;1594;2017
39133;;2017
39183;1233;2017
39015;;2017
39009;1399;2017
39481;720;2017
39406;1164;2017
39127;637;2017
39336;914;2017
39548;;2017
39070;755;2017
39165;;2017
39108;;2017
39281;;2017
39424;2072;2017
39208;838;2017
39277;;2017
39503;1463;2017
39523;843;2017
39105;1219;2017
39391;1018;2017
25085;2012;2017
39427;2216;2017
39091;1250;2017
39359;;2017
25534;1976;2017
25464;1327;2017
39298;;2017
25501;;2017
25259;1697;2017
39129;1818;2017
39228;2333;2017
39381;;2017
25075;1610;2017
39461;;2017
39115;;2017
39221;961;2017
39052;;2017
39292;572;2017
25486;1011;2017
39237;500;2017
39282;;2017
39020;882;2017
25179;;2017
88167;534;2017
39055;;2017
25483;;2017
39227;1694;2017
39053;;2017
39187;1078;2017
39083;;2017
39254;1114;2017
39085;1093;2017
25096;2495;2017
39214;1526;2017
25131;1723;2017
39324;;2017
39428;;2017
39178;935;2017
39517;1143;2017
39210;1332;2017
39372;1601;2017
39038;1565;2017
39393;;2017
39278;775;2017
39192;;2017
39130;1558;2017
39326;717;2017
39063;1738;2017
39118;1483;2017
39408;1529;2017
39058;1183;2017
33538;1331;2017
39487;1654;2017
39494;1447;2017
39538;;2017
39534;1750;2017
39232;628;2017
39258;1662;2017
39131;1693;2017
39493;1472;2017
39107;635;2017
39059;2778;2017
39154;1262;2017
39109;1471;2017
39328;1146;2017
39562;;2017
39175;1394;2017
39423;1215;2017
39207;2182;2017
39265;2630;2017
39239;1719;2017
39531;655;2017
39519;1547;2017
39417;;2017
39047;1711;2017
39368;1181;2017
39390;1240;2017
84067;2199;2017
10405;1287;2017
39445;;2017
39156;1365;2017
39556;775;2017
39061;1474;2017
39322;652;2017
39505;;2017
39126;730;2017
39435;1355;2017
70062;;2017
88297;597;2017
88086;595;2017
88009;1050;2017
88512;853;2017
88078;877;2017
70245;935;2017
68167;;2017
70473;;2017
70475;;2017
88081;1215;2017
88369;892;2017
88170;830;2017
88426;1075;2017
70011;;2017
70469;;2017
70016;1125;2017
70414;936;2017
70573;1113;2017
70216;533;2017
70227;689;2017
70283;1233;2017
77386;2096;2017
70435;933;2017
59457;2144;2017
70061;1474;2017
70103;1243;2017
70071;3708;2017
70308;720;2017
70172;963;2017
70295;667;2017
90065;1188;2017
70258;;2017
70217;1828;2017
70352;;2017
70460;1065;2017
70425;689;2017
68361;;2017
70498;1208;2017
70210;;2017
88240;717;2017
88262;845;2017
88169;701;2017
88502;1244;2017
88037;1481;2017
88059;836;2017
68275;;2017
88505;965;2017
88109;782;2017
88148;1252;2017
88359;848;2017
88468;890;2017
88531;1894;2017
88188;992;2017
88415;1291;2017
88462;1259;2017
88158;1029;2017
88447;1310;2017
88116;1114;2017
88175;902;2017
84081;2361;2017
88284;922;2017
88106;1184;2017
88399;2049;2017
88528;651;2017
88498;985;2017
61097;1164;2017
88269;985;2017
88135;965;2017
88486;1265;2017
70233;1236;2017
88089;832;2017
88091;;2017
70094;1113;2017
25441;1676;2017
61311;;2017
88172;834;2017
88261;1033;2017
88302;1232;2017
19217;1641;2017
70512;;2017
88046;999;2017
70453;1229;2017
71310;1190;2017
88256;975;2017
68211;;2017
88409;1047;2017
88115;1092;2017
88470;1388;2017
88383;1128;2017
88266;1210;2017
88131;765;2017
68239;;2017
88218;929;2017
88356;760;2017
88423;1119;2017
25631;965;2017
88322;1068;2017
88380;843;2017
88467;1001;2017
68344;;2017
68151;;2017
68370;;2017
88035;;2017
68213;;2017
68307;;2017
88197;851;2017
88408;1056;2017
88085;1751;2017
88014;;2017
88177;1162;2017
68171;;2017
88075;1651;2017
71377;724;2017
88263;1053;2017
68073;;2017
88351;1001;2017
88500;1550;2017
88196;1953;2017
88101;1135;2017
88464;1386;2017
3146;896;2017
88487;857;2017
22351;1006;2017
88429;1180;2017
88198;1042;2017
88442;751;2017
88205;1311;2017
88391;1259;2017
68328;;2017
70176;;2017
22040;1000;2017
22271;675;2017
22013;903;2017
22129;648;2017
22249;1160;2017
22132;772;2017
22216;840;2017
22037;691;2017
29012;726;2017
29034;952;2017
29275;894;2017
24355;2507;2017
29250;898;2017
22181;682;2017
22220;901;2017
29102;791;2017
22138;1148;2017
22067;965;2017
22087;1129;2017
22156;1066;2017
22023;1573;2017
22354;847;2017
22025;781;2017
22373;1799;2017
22137;806;2017
22024;709;2017
22243;880;2017
22231;761;2017
29007;992;2017
22064;884;2017
22072;1391;2017
23050;1351;2017
29067;992;2017
29014;980;2017
29114;624;2017
22005;1006;2017
22266;931;2017
29278;912;2017
22334;;2017
22124;578;2017
22061;941;2017
22163;792;2017
22157;1332;2017
36020;;2017
22202;834;2017
29024;1136;2017
29152;889;2017
29029;917;2017
22146;690;2017
29249;898;2017
56209;694;2017
22070;1168;2017
22092;784;2017
22331;;2017
22169;808;2017
22139;;2017
22088;842;2017
58297;630;2017
22320;1036;2017
22328;748;2017
22052;1028;2017
29081;1013;2017
22031;647;2017
58115;1084;2017
29227;794;2017
29129;;2017
22321;909;2017
58151;924;2017
22229;788;2017
87200;1136;2017
22115;716;2017
22365;560;2017
22344;831;2017
17066;1839;2017
19077;2298;2017
29205;1094;2017
46239;;2017
22128;767;2017
24321;;2017
29089;823;2017
29211;1069;2017
29036;1018;2017
87056;954;2017
29175;873;2017
87008;1019;2017
87195;1697;2017
23021;723;2017
87155;1000;2017
71125;;2017
87090;1178;2017
87083;851;2017
23124;709;2017
23075;892;2017
87067;841;2017
23166;603;2017
23258;1156;2017
87061;890;2017
87160;909;2017
36207;913;2017
23236;862;2017
24207;1954;2017
3015;935;2017
23177;1106;2017
25261;;2017
23137;911;2017
23065;669;2017
23207;775;2017
23143;1669;2017
87013;1088;2017
58250;869;2017
87180;782;2017
87206;955;2017
87089;851;2017
3190;1160;2017
87133;783;2017
58259;1625;2017
87003;715;2017
84115;1869;2017
87068;994;2017
87017;633;2017
87041;918;2017
87149;939;2017
23117;;2017
87057;1647;2017
23199;1061;2017
23235;1677;2017
87165;872;2017
3200;1241;2017
23219;1030;2017
18007;1470;2017
23111;;2017
87053;774;2017
87182;1066;2017
23103;707;2017
87121;835;2017
23176;956;2017
87128;1274;2017
87080;768;2017
23015;730;2017
87074;895;2017
23070;911;2017
87087;1103;2017
23018;1630;2017
87145;;2017
23239;700;2017
36182;945;2017
36015;1651;2017
36150;1091;2017
36134;845;2017
36035;860;2017
36223;736;2017
24089;;2017
36047;761;2017
36070;1354;2017
87007;884;2017
23047;866;2017
58225;1274;2017
87014;1028;2017
58152;1136;2017
58025;982;2017
58158;832;2017
58258;1070;2017
58260;1569;2017
58280;930;2017
58105;875;2017
18164;;2017
58148;1078;2017
58291;561;2017
58306;585;2017
58055;851;2017
3321;1234;2017
58192;;2017
3013;1399;2017
3040;1016;2017
3241;672;2017
58264;862;2017
58241;1124;2017
3074;1093;2017
71253;1750;2017
58021;1617;2017
58293;972;2017
17423;;2017
58137;774;2017
58096;1032;2017
58060;796;2017
58296;1778;2017
3011;775;2017
17061;724;2017
24130;1032;2017
3229;949;2017
58020;1386;2017
25007;1133;2017
3121;1265;2017
58294;1477;2017
3057;3123;2017
58057;1098;2017
58087;995;2017
3309;720;2017
3198;754;2017
3247;979;2017
3162;612;2017
3002;728;2017
3290;1189;2017
3090;917;2017
3203;1113;2017
3036;975;2017
3085;971;2017
3117;1154;2017
3012;2240;2017
3009;1221;2017
58138;1058;2017
71459;1962;2017
58144;812;2017
3251;1122;2017
46153;880;2017
58104;983;2017
58095;930;2017
71216;678;2017
58146;742;2017
3316;963;2017
46232;1487;2017
3156;1202;2017
3076;820;2017
18155;861;2017
3119;945;2017
3064;886;2017
3184;931;2017
3218;722;2017
3210;754;2017
8403;1362;2017
46003;901;2017
46238;810;2017
46330;1219;2017
71067;1667;2017
46209;2749;2017
46337;1084;2017
46293;981;2017
24314;971;2017
24325;1023;2017
24535;1867;2017
24512;1273;2017
24336;1655;2017
19050;2212;2017
46257;840;2017
24300;1951;2017
24587;2360;2017
46098;1284;2017
24574;1378;2017
46084;1761;2017
46106;2130;2017
19003;848;2017
19043;1645;2017
19124;979;2017
46283;828;2017
46258;511;2017
24012;1500;2017
24081;1088;2017
46144;1238;2017
24470;1460;2017
24392;1465;2017
19115;1384;2017
24317;1504;2017
74166;2810;2017
19105;600;2017
46192;1923;2017
19107;1210;2017
84013;2969;2017
26263;3675;2017
24516;1435;2017
24179;1121;2017
46334;1419;2017
19229;1353;2017
46074;1067;2017
24229;1084;2017
19063;1073;2017
24184;1118;2017
46065;1038;2017
24014;760;2017
24471;1528;2017
46016;802;2017
24252;1241;2017
24341;1445;2017
24520;1592;2017
17016;931;2017
46208;1874;2017
46145;775;2017
46312;1446;2017
